speaker,previous,segment,following,onset,offset,dur,previousWord,word,followingWord,wordOnset,wordOffset,wordDur,previousText,text,followingText,textOnset,textOffset,textDur,position,wordposition,segments,previous_segs,following_segs,segment_original_segments,segment_source_segments,segment_phonological_segments,segment_type_segments,segment_manner_segments,segment_place_segments,segment_majorplace_segments,segment_voicing_segments,segment_rounding_segments,time,row_index
CA1HA_87,ð,a,m,470.5011,470.5611,0.060000000000002274,universidad,amigos,unidos,470.5011,470.8611,0.36000000000001364,de la universidad,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,470.421116670484,472.30267750177,1.8815608312859808,initial,medial,a,ð,m,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,470.53110000000004,1796
CA1HA_87,a,m,i,470.5611,470.7011,0.13999999999998636,universidad,amigos,unidos,470.5011,470.8611,0.36000000000001364,de la universidad,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,470.421116670484,472.30267750177,1.8815608312859808,medial,medial,m,a,i,m,m,m,consonant,nasal,bilabial,LABIAL,voiced,NotAp,470.6311,1797
CA1HA_87,m,i,ɣ,470.7011,470.7311,0.03000000000002956,universidad,amigos,unidos,470.5011,470.8611,0.36000000000001364,de la universidad,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,470.421116670484,472.30267750177,1.8815608312859808,medial,medial,i,m,ɣ,i,i,i,vowel,high,front,FRONT,voiced,unrounded,470.7161,1798
CA1HA_87,i,ɣ,o,470.7311,470.7411,0.009999999999990905,universidad,amigos,unidos,470.5011,470.8611,0.36000000000001364,de la universidad,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,470.421116670484,472.30267750177,1.8815608312859808,medial,medial,ɣ,i,o,ɣ,G,g,consonant,approximant,velar,DORSAL,voiced,NotAp,470.7361,1799
CA1HA_87,ɣ,o,s,470.7411,470.8111,0.06999999999999318,universidad,amigos,unidos,470.5011,470.8611,0.36000000000001364,de la universidad,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,470.421116670484,472.30267750177,1.8815608312859808,medial,medial,o,ɣ,s,o,o,o,vowel,mid,back,BACK,voiced,rounded,470.77610000000004,1800
CA1HA_87,o,s,c,470.8111,470.8611,0.05000000000001137,universidad,amigos,unidos,470.5011,470.8611,0.36000000000001364,de la universidad,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,470.421116670484,472.30267750177,1.8815608312859808,final,medial,s,o,c,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,470.8361,1801
CA1HA_87,s,c,e,470.8611,470.8911,0.029999999999972715,amigos,que,unidos,470.8611,470.9211,0.060000000000002274,de la universidad,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,470.421116670484,472.30267750177,1.8815608312859808,initial,medial,c,s,e,c,q,k,consonant,stop,velar,DORSAL,unvoiced,NotAp,470.8761,1802
CA1HA_87,c,e,spn,470.8911,470.9211,0.03000000000002956,amigos,que,unidos,470.8611,470.9211,0.060000000000002274,de la universidad,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,470.421116670484,472.30267750177,1.8815608312859808,final,medial,e,c,spn,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,470.90610000000004,1803
CA1HA_87,e,spn,e,470.9211,471.4711,0.5499999999999545,que,consigases,unidos,470.9211,471.4711,0.5499999999999545,de la universidad,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,470.421116670484,472.30267750177,1.8815608312859808,both,medial,spn,e,e,spn,spn,spn,spn,spn,spn,spn,spn,spn,471.1961,1804
CA1HA_87,spn,e,n,471.4711,471.5211,0.05000000000001137,consigases,en,unidos,471.4711,471.6511,0.18000000000000682,de la universidad,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,470.421116670484,472.30267750177,1.8815608312859808,initial,medial,e,spn,n,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,471.49609999999996,1805
CA1HA_87,e,n,l,471.5211,471.6511,0.12999999999999545,consigases,en,unidos,471.4711,471.6511,0.18000000000000682,de la universidad,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,470.421116670484,472.30267750177,1.8815608312859808,final,medial,n,e,l,n,n,n,consonant,nasal,alveolar,CORONAL,voiced,NotAp,471.5861,1806
CA1HA_87,n,l,o,471.6511,471.6811,0.03000000000002956,en,los,unidos,471.6511,471.8211,0.17000000000001592,de la universidad,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,470.421116670484,472.30267750177,1.8815608312859808,initial,medial,l,n,o,l,l,l,consonant,lateral,alveolar,CORONAL,voiced,NotAp,471.66610000000003,1807
CA1HA_87,l,o,s,471.6811,471.7111,0.029999999999972715,en,los,unidos,471.6511,471.8211,0.17000000000001592,de la universidad,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,470.421116670484,472.30267750177,1.8815608312859808,medial,medial,o,l,s,o,o,o,vowel,mid,back,BACK,voiced,rounded,471.6961,1808
CA1HA_87,o,s,t̪,471.7111,471.8211,0.11000000000001364,en,los,unidos,471.6511,471.8211,0.17000000000001592,de la universidad,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,470.421116670484,472.30267750177,1.8815608312859808,final,medial,s,o,t̪,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,471.7661,1809
CA1HA_87,s,t̪,e,471.8211,471.8611,0.040000000000020464,los,teatros,unidos,471.8211,472.2811,0.45999999999997954,de la universidad,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,470.421116670484,472.30267750177,1.8815608312859808,initial,medial,t̪,s,e,t̪,t,t,consonant,stop,dental,CORONAL,unvoiced,NotAp,471.8411,1810
CA1HA_87,t̪,e,a,471.8611,471.9411,0.07999999999998408,los,teatros,unidos,471.8211,472.2811,0.45999999999997954,de la universidad,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,470.421116670484,472.30267750177,1.8815608312859808,medial,medial,e,t̪,a,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,471.90110000000004,1811
CA1HA_87,e,a,t̪,471.9411,472.1211,0.18000000000000682,los,teatros,unidos,471.8211,472.2811,0.45999999999997954,de la universidad,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,470.421116670484,472.30267750177,1.8815608312859808,medial,medial,a,e,t̪,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,472.03110000000004,1812
CA1HA_87,a,t̪,ɾ,472.1211,472.2211,0.0999999999999659,los,teatros,unidos,471.8211,472.2811,0.45999999999997954,de la universidad,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,470.421116670484,472.30267750177,1.8815608312859808,medial,medial,t̪,a,ɾ,t̪,t,t,consonant,stop,dental,CORONAL,unvoiced,NotAp,472.1711,1813
CA1HA_87,t̪,ɾ,o,472.2211,472.2411,0.020000000000038654,los,teatros,unidos,471.8211,472.2811,0.45999999999997954,de la universidad,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,470.421116670484,472.30267750177,1.8815608312859808,medial,medial,ɾ,t̪,o,ɾ,R,R,consonant,tap,alveolar,CORONAL,unvoiced,NotAp,472.23109999999997,1814
CA1HA_87,ɾ,o,s,472.2411,472.2711,0.029999999999972715,los,teatros,unidos,471.8211,472.2811,0.45999999999997954,de la universidad,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,470.421116670484,472.30267750177,1.8815608312859808,medial,medial,o,ɾ,s,o,o,o,vowel,mid,back,BACK,voiced,rounded,472.2561,1815
CA1HA_87,o,s,e,472.2711,472.2811,0.009999999999990905,los,teatros,unidos,471.8211,472.2811,0.45999999999997954,de la universidad,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,470.421116670484,472.30267750177,1.8815608312859808,final,medial,s,o,e,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,472.2761,1816
CA1HA_87,s,e,ð,472.3027,472.3627,0.060000000000002274,teatros,etcétera,y,472.3027,472.8127,0.5099999999999909,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,initial,medial,e,s,ð,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,472.33270000000005,1817
CA1HA_87,e,ð,θ,472.3627,472.3927,0.029999999999972715,teatros,etcétera,y,472.3027,472.8127,0.5099999999999909,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,medial,medial,ð,e,θ,ð,D,d,consonant,approximant,dental,CORONAL,voiced,NotAp,472.3777,1818
CA1HA_87,ð,θ,e,472.3927,472.5227,0.12999999999999545,teatros,etcétera,y,472.3027,472.8127,0.5099999999999909,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,medial,medial,θ,ð,e,θ,T,s,consonant,fricative,dental,CORONAL,unvoiced,NotAp,472.4577,1819
CA1HA_87,θ,e,t̪,472.5227,472.6127,0.09000000000003183,teatros,etcétera,y,472.3027,472.8127,0.5099999999999909,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,medial,medial,e,θ,t̪,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,472.5677,1820
CA1HA_87,e,t̪,e,472.6127,472.7127,0.0999999999999659,teatros,etcétera,y,472.3027,472.8127,0.5099999999999909,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,medial,medial,t̪,e,e,t̪,t,t,consonant,stop,dental,CORONAL,unvoiced,NotAp,472.6627,1821
CA1HA_87,t̪,e,ɾ,472.7127,472.7427,0.03000000000002956,teatros,etcétera,y,472.3027,472.8127,0.5099999999999909,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,medial,medial,e,t̪,ɾ,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,472.7277,1822
CA1HA_87,e,ɾ,a,472.7427,472.7627,0.01999999999998181,teatros,etcétera,y,472.3027,472.8127,0.5099999999999909,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,medial,medial,ɾ,e,a,ɾ,R,R,consonant,tap,alveolar,CORONAL,unvoiced,NotAp,472.7527,1823
CA1HA_87,ɾ,a,i,472.7627,472.8127,0.05000000000001137,teatros,etcétera,y,472.3027,472.8127,0.5099999999999909,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,final,medial,a,ɾ,i,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,472.7877,1824
CA1HA_87,a,i,spn,472.8127,473.1427,0.3299999999999841,etcétera,y,y,472.8127,473.1427,0.3299999999999841,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,both,medial,i,a,spn,i,i,i,vowel,high,front,FRONT,voiced,unrounded,472.9777,1825
CA1HA_87,i,spn,a,473.1827,473.2627,0.07999999999998408,y,comienzas,y,473.1827,473.2627,0.07999999999998408,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,both,medial,spn,i,a,spn,spn,spn,spn,spn,spn,spn,spn,spn,473.22270000000003,1826
CA1HA_87,spn,a,a,473.2627,473.2927,0.03000000000002956,comienzas,a,y,473.2627,473.2927,0.03000000000002956,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,both,medial,a,spn,a,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,473.2777,1827
CA1HA_87,a,a,θ,473.2927,473.3327,0.03999999999996362,a,hacer,y,473.2927,473.5127,0.21999999999997044,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,initial,medial,a,a,θ,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,473.3127,1828
CA1HA_87,a,θ,e,473.3327,473.4327,0.10000000000002274,a,hacer,y,473.2927,473.5127,0.21999999999997044,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,medial,medial,θ,a,e,θ,T,s,consonant,fricative,dental,CORONAL,unvoiced,NotAp,473.3827,1829
CA1HA_87,θ,e,ɾ,473.4327,473.5027,0.06999999999999318,a,hacer,y,473.2927,473.5127,0.21999999999997044,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,medial,medial,e,θ,ɾ,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,473.46770000000004,1830
CA1HA_87,e,ɾ,t̪,473.5027,473.5127,0.009999999999990905,a,hacer,y,473.2927,473.5127,0.21999999999997044,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,final,medial,ɾ,e,t̪,ɾ,R,R,consonant,tap,alveolar,CORONAL,unvoiced,NotAp,473.5077,1831
CA1HA_87,ɾ,t̪,u,473.5127,473.6527,0.13999999999998636,hacer,tu,y,473.5127,473.7027,0.18999999999999773,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,initial,medial,t̪,ɾ,u,t̪,t,t,consonant,stop,dental,CORONAL,unvoiced,NotAp,473.5827,1832
CA1HA_87,t̪,u,b,473.6527,473.7027,0.05000000000001137,hacer,tu,y,473.5127,473.7027,0.18999999999999773,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,final,medial,u,t̪,b,u,u,u,vowel,high,back,BACK,voiced,rounded,473.67769999999996,1833
CA1HA_87,u,b,i,473.7027,473.7827,0.07999999999998408,tu,vida,y,473.7027,473.9727,0.2699999999999818,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,initial,medial,b,u,i,b,b,b,consonant,stop,bilabial,LABIAL,voiced,NotAp,473.7427,1834
CA1HA_87,b,i,ð,473.7827,473.8827,0.10000000000002274,tu,vida,y,473.7027,473.9727,0.2699999999999818,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,medial,medial,i,b,ð,i,i,i,vowel,high,front,FRONT,voiced,unrounded,473.8327,1835
CA1HA_87,i,ð,a,473.8827,473.9427,0.060000000000002274,tu,vida,y,473.7027,473.9727,0.2699999999999818,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,medial,medial,ð,i,a,ð,D,d,consonant,approximant,dental,CORONAL,voiced,NotAp,473.9127,1836
CA1HA_87,ð,a,a,473.9427,473.9727,0.029999999999972715,tu,vida,y,473.7027,473.9727,0.2699999999999818,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,final,medial,a,ð,a,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,473.9577,1837
CA1HA_87,a,a,ʝ,473.9727,474.0127,0.040000000000020464,vida,allá,y,473.9727,474.5227,0.5500000000000114,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,initial,medial,a,a,ʝ,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,473.9927,1838
CA1HA_87,a,ʝ,a,474.0127,474.0927,0.07999999999998408,vida,allá,y,473.9727,474.5227,0.5500000000000114,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,medial,medial,ʝ,a,a,ʝ,J,J,consonant,affricate,palatal,CORONAL,voiced,NotAp,474.05269999999996,1839
CA1HA_87,ʝ,a,s,474.0927,474.5227,0.4300000000000068,vida,allá,y,473.9727,474.5227,0.5500000000000114,amigos que consigases en los teatros,etcétera y comienzas a hacer tu vida allá,sí,472.30267750177,474.680534088555,2.3778565867850148,final,medial,a,ʝ,s,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,474.30769999999995,1840
CA1HA_87,a,s,i,482.1265,482.1865,0.060000000000002274,allá,sí,había,482.1265,482.3765,0.25,etcétera y comienzas a hacer tu vida allá,sí,"Bueno, particularmente tengo facilidad",482.12647438748,482.44,0.3135256125199817,initial,medial,s,a,i,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,482.15650000000005,1841
CA1HA_87,s,i,b,482.1865,482.3765,0.18999999999999773,allá,sí,había,482.1265,482.3765,0.25,etcétera y comienzas a hacer tu vida allá,sí,"Bueno, particularmente tengo facilidad",482.12647438748,482.44,0.3135256125199817,final,medial,i,s,b,i,i,i,vowel,high,front,FRONT,voiced,unrounded,482.28150000000005,1842
CA1HA_87,i,b,w,483.3037,483.3337,0.03000000000002956,sí,bueno,ido,483.3037,483.5037,0.19999999999998863,sí,"Bueno, particularmente tengo facilidad",Me gusta mucho los idiomas,483.303679792975,484.78165946045,1.4779796674749832,initial,medial,b,i,w,b,b,b,consonant,stop,bilabial,LABIAL,voiced,NotAp,483.31870000000004,1843
CA1HA_87,b,w,e,483.3337,483.3637,0.029999999999972715,sí,bueno,ido,483.3037,483.5037,0.19999999999998863,sí,"Bueno, particularmente tengo facilidad",Me gusta mucho los idiomas,483.303679792975,484.78165946045,1.4779796674749832,medial,medial,w,b,e,w,w,u,semivowel,approximant,labiovelar,LABIAL,voiced,rounded,483.3487,1844
CA1HA_87,w,e,n,483.3637,483.4237,0.060000000000002274,sí,bueno,ido,483.3037,483.5037,0.19999999999998863,sí,"Bueno, particularmente tengo facilidad",Me gusta mucho los idiomas,483.303679792975,484.78165946045,1.4779796674749832,medial,medial,e,w,n,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,483.39369999999997,1845
CA1HA_87,e,n,o,483.4237,483.4537,0.03000000000002956,sí,bueno,ido,483.3037,483.5037,0.19999999999998863,sí,"Bueno, particularmente tengo facilidad",Me gusta mucho los idiomas,483.303679792975,484.78165946045,1.4779796674749832,medial,medial,n,e,o,n,n,n,consonant,nasal,alveolar,CORONAL,voiced,NotAp,483.43870000000004,1846
CA1HA_87,n,o,p,483.4537,483.5037,0.049999999999954525,sí,bueno,ido,483.3037,483.5037,0.19999999999998863,sí,"Bueno, particularmente tengo facilidad",Me gusta mucho los idiomas,483.303679792975,484.78165946045,1.4779796674749832,final,medial,o,n,p,o,o,o,vowel,mid,back,BACK,voiced,rounded,483.4787,1847
CA1HA_87,o,p,a,483.5037,483.5837,0.08000000000004093,bueno,particularmente,ido,483.5037,484.1037,0.6000000000000227,sí,"Bueno, particularmente tengo facilidad",Me gusta mucho los idiomas,483.303679792975,484.78165946045,1.4779796674749832,initial,medial,p,o,a,p,p,p,consonant,stop,bilabial,LABIAL,unvoiced,NotAp,483.5437,1848
CA1HA_87,p,a,r,483.5837,483.6237,0.03999999999996362,bueno,particularmente,ido,483.5037,484.1037,0.6000000000000227,sí,"Bueno, particularmente tengo facilidad",Me gusta mucho los idiomas,483.303679792975,484.78165946045,1.4779796674749832,medial,medial,a,p,r,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,483.6037,1849
CA1HA_87,a,r,t̪,483.6237,483.6537,0.03000000000002956,bueno,particularmente,ido,483.5037,484.1037,0.6000000000000227,sí,"Bueno, particularmente tengo facilidad",Me gusta mucho los idiomas,483.303679792975,484.78165946045,1.4779796674749832,medial,medial,r,a,t̪,r,r,r,consonant,trill,alveolar,CORONAL,unvoiced,NotAp,483.6387,1850
CA1HA_87,r,t̪,i,483.6537,483.6837,0.029999999999972715,bueno,particularmente,ido,483.5037,484.1037,0.6000000000000227,sí,"Bueno, particularmente tengo facilidad",Me gusta mucho los idiomas,483.303679792975,484.78165946045,1.4779796674749832,medial,medial,t̪,r,i,t̪,t,t,consonant,stop,dental,CORONAL,unvoiced,NotAp,483.6687,1851
CA1HA_87,t̪,i,k,483.6837,483.7137,0.03000000000002956,bueno,particularmente,ido,483.5037,484.1037,0.6000000000000227,sí,"Bueno, particularmente tengo facilidad",Me gusta mucho los idiomas,483.303679792975,484.78165946045,1.4779796674749832,medial,medial,i,t̪,k,i,i,i,vowel,high,front,FRONT,voiced,unrounded,483.69870000000003,1852
