"speaker","previous","segment","following","onset","offset","dur","previousWord","word","followingWord","wordOnset","wordOffset","wordDur","previousText","text","followingText","textOnset","textOffset","textDur","position","wordposition","segments","previous_segs","following_segs","previous_source_segments","previous_phonological_segments","previous_type_segments","previous_manner_segments","previous_place_segments","previous_majorplace_segments","previous_voicing_segments","previous_rounding_segments","segment_source_segments","segment_phonological_segments","segment_type_segments","segment_manner_segments","segment_place_segments","segment_majorplace_segments","segment_voicing_segments","segment_rounding_segments","following_source_segments","following_phonological_segments","following_type_segments","following_manner_segments","following_place_segments","following_majorplace_segments","following_voicing_segments","following_rounding_segments","time","row_index"
"CA1HA_87","n","o","d̪",311.2816,311.3116,0.0299999999999727,"es","uno","de",311.2216,311.3116,0.089999999999975,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"final","medial","o","n","d","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded","d","d","consonant","stop","dental","CORONAL","voiced","NotAp",311.2966,136
"CA1HA_87","o","d̪","e",311.3116,311.3416,0.0300000000000296,"uno","de","los",311.3116,311.3716,0.0600000000000023,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"initial","medial","d","o","e","o","o","vowel","mid","back","BACK","voiced","rounded","d","d","consonant","stop","dental","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",311.3266,137
"CA1HA_87","d̪","e","l",311.3416,311.3716,0.0299999999999727,"uno","de","los",311.3116,311.3716,0.0600000000000023,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"final","medial","e","d","l","d","d","consonant","stop","dental","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","l","l","consonant","lateral","alveolar","CORONAL","voiced","NotAp",311.3566,138
"CA1HA_87","e","l","o",311.3716,311.4016,0.0299999999999727,"de","los","teatros",311.3716,311.5116,0.139999999999986,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"initial","medial","l","e","o","e","e","vowel","mid","front","FRONT","voiced","unrounded","l","l","consonant","lateral","alveolar","CORONAL","voiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded",311.3866,139
"CA1HA_87","l","o","s",311.4016,311.4416,0.0400000000000205,"de","los","teatros",311.3716,311.5116,0.139999999999986,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"medial","medial","o","l","s","l","l","consonant","lateral","alveolar","CORONAL","voiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp",311.4216,140
"CA1HA_87","o","s","t̪",311.4416,311.5116,0.0699999999999932,"de","los","teatros",311.3716,311.5116,0.139999999999986,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"final","medial","s","o","t","o","o","vowel","mid","back","BACK","voiced","rounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp",311.4766,141
"CA1HA_87","s","t̪","e",311.5116,311.5616,0.0500000000000114,"los","teatros","más",311.5116,311.9216,0.410000000000025,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"initial","medial","t","s","e","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",311.5366,142
"CA1HA_87","t̪","e","a",311.5616,311.5916,0.0300000000000296,"los","teatros","más",311.5116,311.9216,0.410000000000025,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"medial","medial","e","t","a","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","a","a","vowel","low","central","CENTRAL","voiced","unrounded",311.5766,143
"CA1HA_87","e","a","t̪",311.5916,311.6316,0.0399999999999636,"los","teatros","más",311.5116,311.9216,0.410000000000025,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"medial","medial","a","e","t","e","e","vowel","mid","front","FRONT","voiced","unrounded","a","a","vowel","low","central","CENTRAL","voiced","unrounded","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp",311.6116,144
"CA1HA_87","a","t̪","ɾ",311.6316,311.7016,0.0699999999999932,"los","teatros","más",311.5116,311.9216,0.410000000000025,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"medial","medial","t","a","R","a","a","vowel","low","central","CENTRAL","voiced","unrounded","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp",311.6666,145
"CA1HA_87","t̪","ɾ","o",311.7016,311.7216,0.0200000000000387,"los","teatros","más",311.5116,311.9216,0.410000000000025,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"medial","medial","R","t","o","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded",311.7116,146
"CA1HA_87","ɾ","o","s",311.7216,311.8116,0.089999999999975,"los","teatros","más",311.5116,311.9216,0.410000000000025,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"medial","medial","o","R","s","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp",311.7666,147
"CA1HA_87","o","s","m",311.8116,311.9216,0.110000000000014,"los","teatros","más",311.5116,311.9216,0.410000000000025,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"final","medial","s","o","m","o","o","vowel","mid","back","BACK","voiced","rounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp",311.8666,148
"CA1HA_87","s","m","a",311.9216,312.0416,0.120000000000005,"teatros","más","reconocidos",311.9216,312.1416,0.21999999999997,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"initial","medial","m","s","a","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",311.9816,149
"CA1HA_87","m","a","s",312.0416,312.0816,0.0399999999999636,"teatros","más","reconocidos",311.9216,312.1416,0.21999999999997,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"medial","medial","a","m","s","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp",312.0616,150
"CA1HA_87","a","s","r",312.0816,312.1416,0.0600000000000023,"teatros","más","reconocidos",311.9216,312.1416,0.21999999999997,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"final","medial","s","a","r","a","a","vowel","low","central","CENTRAL","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","r","r","consonant","trill","alveolar","CORONAL","unvoiced","NotAp",312.1116,151
"CA1HA_87","s","r","e",312.1416,312.1816,0.0400000000000205,"más","reconocidos","del",312.1416,312.6816,0.54000000000002,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"initial","medial","r","s","e","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","r","r","consonant","trill","alveolar","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",312.1616,152
"CA1HA_87","r","e","k",312.1816,312.2216,0.0400000000000205,"más","reconocidos","del",312.1416,312.6816,0.54000000000002,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"medial","medial","e","r","k","r","r","consonant","trill","alveolar","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","k","k","consonant","stop","velar","DORSAL","unvoiced","NotAp",312.2016,153
"CA1HA_87","e","k","o",312.2216,312.2616,0.0399999999999636,"más","reconocidos","del",312.1416,312.6816,0.54000000000002,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"medial","medial","k","e","o","e","e","vowel","mid","front","FRONT","voiced","unrounded","k","k","consonant","stop","velar","DORSAL","unvoiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded",312.2416,154
"CA1HA_87","k","o","n",312.2616,312.2916,0.0300000000000296,"más","reconocidos","del",312.1416,312.6816,0.54000000000002,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"medial","medial","o","k","n","k","k","consonant","stop","velar","DORSAL","unvoiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",312.2766,155
"CA1HA_87","o","n","o",312.2916,312.3716,0.0799999999999841,"más","reconocidos","del",312.1416,312.6816,0.54000000000002,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"medial","medial","n","o","o","o","o","vowel","mid","back","BACK","voiced","rounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded",312.3316,156
"CA1HA_87","n","o","θ",312.3716,312.4116,0.0400000000000205,"más","reconocidos","del",312.1416,312.6816,0.54000000000002,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"medial","medial","o","n","T","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded","T","s","consonant","fricative","dental","CORONAL","unvoiced","NotAp",312.3916,157
"CA1HA_87","o","θ","i",312.4116,312.5216,0.109999999999957,"más","reconocidos","del",312.1416,312.6816,0.54000000000002,"Había este otro componente músico ","pues en la escala de Milán es uno de los teatros más reconocidos del mundo.","",310.031630045705,313.22,3.18836995429501,"medial","medial","T","o","i","o","o","vowel","mid","back","BACK","voiced","rounded","T","s","consonant","fricative","dental","CORONAL","unvoiced","NotAp","i","i","vowel","high","front","FRONT","voiced","unrounded",312.4666,158
